news_id,ticker,date,title,content,source,url,company_name,text,lexicon_score,logistic_score,finbert_score,sentiment_score
000625-20250305-0,000625.SZ,2025-03-05,000625 2025-03-05 日行情文本摘要,2025-03-05，000625A股交易日行情记录；开盘价12.62；最高价12.73；最低价12.56；收盘价12.62；成交量521775；按开盘价计算当日平收0.00%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-05 日行情文本摘要 2025-03-05，000625A股交易日行情记录；开盘价12.62；最高价12.73；最低价12.56；收盘价12.62；成交量521775；按开盘价计算当日平收0.00%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,0,-1,0,-0.5
000625-20250306-0,000625.SZ,2025-03-06,000625 2025-03-06 日行情文本摘要,2025-03-06，000625A股交易日行情记录；开盘价12.71；最高价12.81；最低价12.7；收盘价12.78；成交量789057；按开盘价计算当日上涨0.55%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-06 日行情文本摘要 2025-03-06，000625A股交易日行情记录；开盘价12.71；最高价12.81；最低价12.7；收盘价12.78；成交量789057；按开盘价计算当日上涨0.55%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000625-20250307-0,000625.SZ,2025-03-07,000625 2025-03-07 日行情文本摘要,2025-03-07，000625A股交易日行情记录；开盘价12.76；最高价12.86；最低价12.66；收盘价12.71；成交量707646；按开盘价计算当日下跌0.31%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-07 日行情文本摘要 2025-03-07，000625A股交易日行情记录；开盘价12.76；最高价12.86；最低价12.66；收盘价12.71；成交量707646；按开盘价计算当日下跌0.31%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000625-20250310-0,000625.SZ,2025-03-10,000625 2025-03-10 日行情文本摘要,2025-03-10，000625A股交易日行情记录；开盘价12.74；最高价12.78；最低价12.61；收盘价12.68；成交量565528；按开盘价计算当日下跌0.55%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-10 日行情文本摘要 2025-03-10，000625A股交易日行情记录；开盘价12.74；最高价12.78；最低价12.61；收盘价12.68；成交量565528；按开盘价计算当日下跌0.55%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000625-20250311-0,000625.SZ,2025-03-11,000625 2025-03-11 日行情文本摘要,2025-03-11，000625A股交易日行情记录；开盘价12.54；最高价12.65；最低价12.52；收盘价12.65；成交量551271；按开盘价计算当日上涨0.88%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-11 日行情文本摘要 2025-03-11，000625A股交易日行情记录；开盘价12.54；最高价12.65；最低价12.52；收盘价12.65；成交量551271；按开盘价计算当日上涨0.88%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000625-20250312-0,000625.SZ,2025-03-12,000625 2025-03-12 日行情文本摘要,2025-03-12，000625A股交易日行情记录；开盘价12.72；最高价12.94；最低价12.71；收盘价12.8；成交量975015；按开盘价计算当日上涨0.63%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-12 日行情文本摘要 2025-03-12，000625A股交易日行情记录；开盘价12.72；最高价12.94；最低价12.71；收盘价12.8；成交量975015；按开盘价计算当日上涨0.63%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000625-20250313-0,000625.SZ,2025-03-13,000625 2025-03-13 日行情文本摘要,2025-03-13，000625A股交易日行情记录；开盘价12.73；最高价12.77；最低价12.59；收盘价12.63；成交量674084；按开盘价计算当日下跌0.79%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-13 日行情文本摘要 2025-03-13，000625A股交易日行情记录；开盘价12.73；最高价12.77；最低价12.59；收盘价12.63；成交量674084；按开盘价计算当日下跌0.79%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000625-20250314-0,000625.SZ,2025-03-14,000625 2025-03-14 日行情文本摘要,2025-03-14，000625A股交易日行情记录；开盘价12.62；最高价12.84；最低价12.6；收盘价12.8；成交量876934；按开盘价计算当日上涨1.43%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-14 日行情文本摘要 2025-03-14，000625A股交易日行情记录；开盘价12.62；最高价12.84；最低价12.6；收盘价12.8；成交量876934；按开盘价计算当日上涨1.43%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000625-20250317-0,000625.SZ,2025-03-17,000625 2025-03-17 日行情文本摘要,2025-03-17，000625A股交易日行情记录；开盘价12.81；最高价12.87；最低价12.77；收盘价12.8；成交量651108；按开盘价计算当日下跌0.08%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-17 日行情文本摘要 2025-03-17，000625A股交易日行情记录；开盘价12.81；最高价12.87；最低价12.77；收盘价12.8；成交量651108；按开盘价计算当日下跌0.08%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000625-20250318-0,000625.SZ,2025-03-18,000625 2025-03-18 日行情文本摘要,2025-03-18，000625A股交易日行情记录；开盘价12.86；最高价13.07；最低价12.79；收盘价12.95；成交量1251549；按开盘价计算当日上涨0.70%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-18 日行情文本摘要 2025-03-18，000625A股交易日行情记录；开盘价12.86；最高价13.07；最低价12.79；收盘价12.95；成交量1251549；按开盘价计算当日上涨0.70%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,1,1,0,1.0
000625-20250319-0,000625.SZ,2025-03-19,000625 2025-03-19 日行情文本摘要,2025-03-19，000625A股交易日行情记录；开盘价12.88；最高价12.89；最低价12.79；收盘价12.81；成交量731949；按开盘价计算当日下跌0.54%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-19 日行情文本摘要 2025-03-19，000625A股交易日行情记录；开盘价12.88；最高价12.89；最低价12.79；收盘价12.81；成交量731949；按开盘价计算当日下跌0.54%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000625-20250320-0,000625.SZ,2025-03-20,000625 2025-03-20 日行情文本摘要,2025-03-20，000625A股交易日行情记录；开盘价12.81；最高价12.86；最低价12.71；收盘价12.77；成交量657475；按开盘价计算当日下跌0.39%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-20 日行情文本摘要 2025-03-20，000625A股交易日行情记录；开盘价12.81；最高价12.86；最低价12.71；收盘价12.77；成交量657475；按开盘价计算当日下跌0.39%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000625-20250321-0,000625.SZ,2025-03-21,000625 2025-03-21 日行情文本摘要,2025-03-21，000625A股交易日行情记录；开盘价12.73；最高价12.76；最低价12.55；收盘价12.56；成交量916534；按开盘价计算当日下跌1.33%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-21 日行情文本摘要 2025-03-21，000625A股交易日行情记录；开盘价12.73；最高价12.76；最低价12.55；收盘价12.56；成交量916534；按开盘价计算当日下跌1.33%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000625-20250324-0,000625.SZ,2025-03-24,000625 2025-03-24 日行情文本摘要,2025-03-24，000625A股交易日行情记录；开盘价12.57；最高价12.61；最低价12.38；收盘价12.55；成交量679121；按开盘价计算当日下跌0.16%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-24 日行情文本摘要 2025-03-24，000625A股交易日行情记录；开盘价12.57；最高价12.61；最低价12.38；收盘价12.55；成交量679121；按开盘价计算当日下跌0.16%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
000625-20250325-0,000625.SZ,2025-03-25,000625 2025-03-25 日行情文本摘要,2025-03-25，000625A股交易日行情记录；开盘价12.54；最高价12.59；最低价12.47；收盘价12.53；成交量438565；按开盘价计算当日下跌0.08%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,程序生成行情文本摘要,,长安汽车,000625 2025-03-25 日行情文本摘要 2025-03-25，000625A股交易日行情记录；开盘价12.54；最高价12.59；最低价12.47；收盘价12.53；成交量438565；按开盘价计算当日下跌0.08%；该条为程序根据当日OHLCV行情生成的文本补充，用于保证每日行情数据均有对应文本字段；不代表外部新闻报道。,-1,-1,0,-1.0
